city_index,bedrooms,bathrooms,sqft,lot_size,year_built,distance_to_center,school_rating,crime_rate,hoa_fee,price
0,2,2,620.0282850666749,1752.0500156028688,2020,4.91458458750422,7.309039605840788,34.73954595190376,50,390478.3366213627
4,3,3,3100.508685937297,3652.2807645704584,2002,8.141166783932599,6.358173454334703,25.925716525845253,0,1077965.7874961034
1,2,1,1987.4239721520453,3948.883906481356,1968,5.657139930083613,6.348542883643272,35.38258659622735,100,879067.9003436386
4,2,2,2072.6479835511363,5166.102011784995,2010,4.135487855089365,6.909904313228687,34.782177631083826,50,933704.3385678624
0,4,2,1676.9363968800042,8698.89911409566,2012,3.833521517611187,4.121803464144488,40.66019232363064,0,697598.4254517358
2,1,2,2079.470954230814,4250.11716754254,1974,2.5804012560345733,6.428174277953666,36.28165165029758,300,1324349.168563858
3,4,4,891.4764699954085,3273.748343968595,1988,6.561467270965508,7.176137583911331,42.481138911429106,300,908412.9394380106
0,3,3,1295.4476598838621,11865.926580061678,2011,7.8458497952263135,5.210351685736069,39.27089299488564,100,478303.32796950825
0,2,1,1863.0947307135632,3917.0366161914253,1961,0.12951756879368692,7.1861121856329975,52.295411296403515,100,731334.1633734405
4,1,2,437.4654642598548,4523.35459707701,1976,6.59093647592899,3.9073176723447345,63.77107291116544,100,409070.91678474523
0,4,1,1618.4894317114624,4105.384077022419,1983,5.8725437287139854,6.640349789897241,39.772985098231956,50,681451.8539040182
3,5,4,1581.5013777993556,4308.0772472259305,1950,3.233787911441418,8.51326840237473,30.675803165640023,0,1002362.3523854073
4,4,2,1618.3858608297833,5194.387157539903,1962,2.5874254583289487,6.172114856825243,18.447380468333357,100,766037.1786542118
3,3,2,1469.3509153074112,7301.991193983186,1995,5.406235042423427,5.0327347948630585,49.695224871034085,200,867873.7499125457
2,4,2,1202.4648444753016,6009.969308183514,1969,1.3716118268699142,4.362293523517431,26.462583184630724,50,1055675.044048309
2,3,1,706.7808898374481,7692.738908416052,1967,3.3088741407588698,7.085786591758126,75.21320184670438,300,941935.2780813704
3,2,4,1886.8482283004473,7610.071686518583,1971,4.90425022773492,7.8920246148713415,81.68759958949609,50,1028804.4754139032
2,2,3,1619.9256079222541,5521.380264039691,1959,8.819206427720404,6.415858381939165,36.80456101537575,50,1219052.2178802285
2,2,2,974.8310720587933,5940.779925159439,1997,10.916419904405483,5.804463716742464,15.024979920946233,50,998077.9063450888
0,5,2,1837.5200477002625,7771.841690671557,1969,1.9100265644372072,3.603638718791883,49.806760392016436,100,639350.8596795207
3,4,3,1623.0298829563762,2221.9751799937935,1998,5.1627217125516625,6.6860440426275245,71.4818426652214,0,995462.5321543672
3,1,1,1523.385629002731,11245.528005595752,2011,4.144175368026497,5.466099894661278,20.315863865441784,50,915622.6150647472
3,5,4,505.86306791552965,3718.537173680983,1985,6.0714737504039995,5.552349634613352,68.47078353299386,200,753172.3159717208
0,1,3,2209.660507384736,4122.5876960775595,2017,3.7345676079393506,8.924623905052826,12.264958215216843,100,870407.8500754653
3,3,1,1060.169375934522,1970.247563315586,1964,6.285224317245187,3.7975869659307966,18.18698401303862,0,834234.3488423689
3,1,3,1837.962152904745,2044.6229801140048,2021,4.836004775273443,3.998363506461636,44.63445452863985,100,1061680.8914770163
0,2,4,1315.0389339403841,7435.0851722243415,1973,2.7926133118320213,6.846988593346811,55.25062961738248,300,643315.5915611638
4,4,1,1566.764089471209,10675.483194105629,1972,6.3224940273327634,5.922033504070786,39.003408782090716,50,760030.0555964985
2,5,3,2491.375495049947,3581.8997229791303,2022,3.7929817501371104,5.721798994466896,46.741291951252514,200,1678275.918738086
2,5,3,2118.970920482024,5868.291320318795,1983,4.34492553251567,6.9089768734168135,56.56619185933564,0,1438952.6641976181
3,5,4,2478.023967773682,5550.416489280407,2005,2.1778723952299472,6.8838635732771785,58.302786076550596,50,1272554.00597796
2,2,3,1998.231296772944,7500.611406041897,2009,3.476091281520524,5.03954403178665,30.66550282388382,0,1351115.9439041067
2,1,3,2037.6861506044684,10546.786161293496,1983,8.714365279866222,5.61245246949857,27.048171854713473,500,1226521.5254980347
1,5,4,731.3165998642933,8802.433544953965,1973,2.860780706495908,6.574336724234833,55.803639934985696,0,713204.6647805942
4,5,4,1609.4850036800676,4403.351797548132,1986,10.953320887710653,6.750613538774332,46.81320574293507,300,806489.5604790268
4,2,2,1665.0546408908351,6321.919089274088,1978,4.451804068732479,7.224880532217131,48.83099661340728,50,729223.0331742597
0,1,3,2534.198892211185,6570.144606855567,1980,4.998212975419411,5.625254125507554,30.08224449942079,50,849956.1520815091
3,4,1,1496.262403255843,4949.773422080951,1967,2.492535527998097,7.0205738036365055,49.57084813809624,50,952887.4994544382
0,1,4,1958.9157054336733,2260.159666258173,2017,6.573487390350278,7.925521610641341,23.58270944598861,0,807609.5509134291
1,1,4,1935.4544058508513,3003.0594535924465,1992,1.2926134524058959,6.570288906115937,43.70862158223293,0,964797.2390960954
4,5,2,2494.6050961684364,7870.381627323038,2008,3.538526010374376,6.345757318476962,41.67656242284383,50,984562.2050944018
0,3,3,1719.75355061632,8128.269989555124,1998,2.5045379487307184,6.1466849815580415,41.78018168159183,200,637565.8413833155
1,1,4,2296.672169215888,4481.081587902033,1976,1.5034462476001564,5.573918905651088,51.7179639863316,100,1091373.9940250092
1,4,1,777.0809195174853,5652.63848515022,1973,6.066581840270781,5.093031152874761,24.696945708952352,500,707617.3221266363
3,2,3,831.588340233635,7993.15955332411,2022,3.637618921304997,6.05279251859036,50.15389199984003,0,821256.8424607258
2,3,4,429.99339322528385,800.0,1951,4.339182061629429,7.1761983831480975,40.3097642445405,200,879432.3982755519
2,5,4,2271.59098508,3884.118922902859,1971,2.5906656729461273,5.166267926208593,28.126722697000396,0,1538671.9600411423
4,2,1,2204.2001626732417,10044.67845370661,2004,6.873597888729441,6.386899254108769,20.172722061342185,50,860325.0488393923
2,4,4,2338.0965443395694,5748.269290508293,1990,4.811879882475938,6.212845081159852,68.3301342284172,0,1592625.7441235404
3,5,4,1393.5828985762842,2176.959788241414,1995,9.682860174655323,9.166708716672192,38.95824259055782,300,1027234.7671049301
0,3,1,1461.8714054792003,5293.2057339342855,1951,2.701584210615747,7.58416707869262,34.67548655587141,50,637194.463149304
1,5,3,1727.3714144026135,7553.588980670691,1966,2.689273486349131,7.559846447508288,22.844886433043303,50,1060258.4339830012
4,3,3,2666.219581768594,800.0,1994,5.705441123874104,7.8800672342643665,56.32981207183172,0,1077954.0730933931
4,3,4,2816.2968765732307,5440.714542977732,1973,10.278602595869406,5.68145849945947,55.16626759484749,50,1015553.9235684273
3,5,1,2276.2850939048176,4068.963613518781,1984,2.9784620632123198,8.565138055801542,52.27750267801615,0,1201520.8449945368
1,4,4,1998.6118348821005,895.0046839076313,2020,0.5949873935831219,6.73875803966462,39.08450276376162,100,1124068.1421502104
0,5,3,2601.2296186200756,5204.818137825772,1997,1.6855897482933402,6.433002100929564,51.26886909587619,100,964720.6040117987
4,4,2,1646.494525710265,4658.799420598881,1996,8.71411653282728,4.677905851043894,27.642668164201503,0,748338.8832329105
3,4,2,1565.435081710623,4939.7743695059025,1964,3.4368861815551797,5.89757928714663,43.264218654781935,0,983541.5404150393
1,2,4,1722.5867276317133,4129.348449388093,1994,11.594586427441548,3.851091659597608,39.18514329848412,0,933057.0369899714
2,2,4,1212.7713783482532,2446.6561201146496,2021,1.8998976060895285,6.1277238953903135,44.00570603509257,50,1112257.0295869948
3,5,2,1694.9943813770324,1362.992916004383,1997,5.73071262346095,5.635548762787177,12.802590236236444,0,975475.8808919523
2,4,4,1129.555173729636,3273.2751493134388,2008,5.805601298798103,5.902472983060706,68.04532500365883,0,1141838.3729804126
4,2,3,2415.0046913397473,7148.130285190162,2020,1.372158901249582,4.421066571138596,64.27796703005598,0,1010158.464931007
0,2,1,2126.2124346198107,5582.675734316864,2016,1.3983633954534513,7.555405235529268,22.749499226073155,0,832899.6310693498
1,4,3,2657.7374385286953,4827.066676383524,1975,3.522431043371867,7.388798949021626,48.6604249821593,100,1127211.4405854456
0,1,4,822.4303182514864,2400.579627321276,1971,6.051431913827085,9.034668618865734,17.69531034236592,100,576892.5019148766
3,1,1,2941.018168153244,4065.212667864472,1970,5.274575393160576,8.992201755003782,41.25795813742919,0,1351159.15180935
3,4,1,856.5147517239359,6842.893895893031,2006,3.7317515154305028,6.734308541846048,7.064093235633514,50,787146.2512057911
4,2,1,1081.0151549500765,6261.959406213727,1977,3.6417515354071517,8.035104150538913,35.61753392945413,100,592045.4250973177
2,4,3,1427.507071882146,3807.002825568212,2010,0.779144571041529,6.891958741462678,32.68361594296022,50,1305861.001685289
0,3,1,2584.632415181919,800.0,2009,2.2459950504734105,5.8589704898980965,57.35112580055301,500,827640.9350862838
2,5,4,1935.344098337144,3312.8809245960465,1999,1.1702825537678032,6.082820032253004,65.02715858462044,100,1532905.599229014
0,3,1,1653.702449687057,3793.2637059734056,1958,5.2039613107864,7.458380800829701,65.36481754221444,100,614369.9028694633
3,5,1,1324.4235392129037,2732.2351557430957,2002,1.6951017847824204,10.0,57.37388168576266,50,978512.1225187015
3,5,2,974.4389096035801,3967.060542150737,1965,8.629315511706492,8.250310752238107,41.236264538564974,50,800313.8465354388
4,2,4,2479.5763942158064,7041.375320488046,1990,4.33602202716496,6.869610971737467,45.82446336341119,0,928190.0410824947
1,5,4,2279.183556629184,4906.758867608714,1966,2.192659031916659,7.225687337584351,45.7515591147546,0,1211058.763603716
1,4,2,2611.47022625541,7474.240119762355,1954,7.798660461880528,7.21230266399315,22.295223802905802,200,1134274.2881048364
0,1,3,2038.0908761886744,1229.0697858864892,1997,1.5617294734046936,6.364566377251122,57.18888982861508,300,748463.1493159548
2,1,4,400.0,4237.339855112641,1983,1.5923624578417876,7.634705032607585,50.35086395824839,500,855363.3048575829
2,2,4,1053.2502403911287,800.0,1997,2.1330020360595836,6.266804851068533,51.04753854284087,50,1099201.7866131477
3,1,1,2078.922783508025,3933.556175407879,1986,7.827813635196848,4.982732456196426,5.77792983724796,300,924150.7543762418
3,2,4,1578.169784858388,2385.8563617558166,1977,11.657480133587548,7.222492633747594,46.79123465319791,100,897897.4338147403
0,5,4,1464.694819843124,8203.132083570956,1951,1.1726114992539431,7.423005712064193,55.08461795705792,50,705409.9896989968
1,3,3,1138.063941066283,6024.280014608765,1970,19.628115028915573,6.281292117843036,39.77135116610702,300,694716.8311682391
2,1,3,2368.553740448724,7537.073738982534,2015,6.177033470534647,6.964787028255625,32.4888786231192,500,1454473.570894079
1,3,2,2073.715582448585,3926.630436817676,2005,3.0569727846317147,7.941334527959723,19.563832603418096,50,1136753.9406730828
0,2,4,2100.7147337448737,2450.7047572083925,1984,5.826632517132671,6.422284879268842,18.487766803119307,200,770296.039591211
4,5,4,1419.8386507289656,2371.0925136539036,1952,7.927400634732062,5.829493913787694,42.31499038686038,200,702631.7442863134
3,1,3,1905.7726553398857,5663.598201927144,2022,2.2258890583478865,5.43602584465598,36.47869545687593,100,1092454.3496872638
2,4,3,997.3410442821114,9525.40373548356,2004,7.9559045754988675,6.119321801189866,36.26837491434876,50,1009027.2409805481
1,3,2,1722.103211492284,6030.955730051221,1951,4.13805632754617,8.80233785636736,62.933860099904635,0,895780.0517831334
4,1,3,400.0,4063.0806767810427,1965,1.1545445549021323,6.202461183982933,21.16127310669879,500,466342.3317371889
0,4,1,859.130316519267,4528.072862183541,1962,6.1337289386028955,7.039175134331904,34.81447049434355,0,492736.20362088725
2,3,4,1606.612893448793,4921.749170620506,2016,9.957568729380132,6.013282439378472,65.41163761543454,0,1256169.680423253
4,4,3,3225.070887764959,10066.606400445398,2020,5.433847673204628,5.884653521259089,35.31861663090193,50,1181238.5424227633
4,4,3,719.5541559450814,8084.021414587207,1980,1.8474817087045894,5.181046722495326,40.99431571600223,50,648282.339155112
1,4,1,1053.8516444760821,5649.897510375914,1963,5.488281685878738,6.650410893360562,37.37360710832589,0,748535.6944094159
3,3,3,1930.064878015686,5274.329919515266,1997,4.91308476407363,5.724370499645907,50.58676803801558,0,1176078.735217847
0,1,1,2861.653743608762,5748.38347592469,1970,5.802795899686936,8.410496866309737,9.174374720836745,300,893857.7522383375
0,1,4,1921.303498192844,6235.689173207691,1958,1.0907823620023456,6.338746634001516,36.94967934209465,50,739410.2905533755
1,3,3,2221.2851113824936,3967.0051175610106,1969,1.220004486004015,6.433203938708994,40.816670389865344,500,1028640.0951101178
4,2,2,1597.4377495941137,2889.802631558409,1968,2.809559282550295,6.229727655094499,25.026947986639907,200,760592.0098357631
3,4,4,1493.627046636374,7580.550651387163,1953,7.0402912750031375,7.056596215864284,45.15387620262585,50,1046737.304292585
2,3,4,1849.3106112406538,5054.956826429959,2001,6.382577320511536,8.736364645807999,51.79567861736021,50,1426744.7866379453
1,5,1,1405.0263656243374,7371.819839537421,1976,7.539904094611575,4.940335899573004,46.77906310489528,0,760810.1081600266
0,1,1,2234.561603230647,9115.396871941106,1990,5.87132210581002,6.916714610698387,66.68917792357243,500,704427.8667612721
1,2,2,836.2368606326496,6301.5368352489,1990,6.735720485955979,4.146829517493229,33.4996038484406,100,647859.0306056936
0,4,1,2333.9922195401005,5896.371198925176,2007,4.893428582860362,8.334812365051247,47.47864558186202,200,870852.5681624151
0,1,3,1823.5878073816514,13000.60745129266,2006,3.7487682525680155,6.337793478610172,47.14066037249709,500,702569.9309459183
3,2,3,1671.1674788394819,5517.5503206995445,1991,6.250835791560172,4.257631000308512,36.465757737905754,0,985037.8328096443
0,4,3,814.209263888147,2273.6329803841295,2012,1.7064664364837658,4.586340291027663,57.00098424431698,300,496988.1673069008
0,3,1,1212.126796801278,4296.936919570032,1992,2.0781980746098054,7.720835085638723,44.32355028697545,200,630339.3982416685
2,4,4,2519.1908838799072,8879.211779363854,1951,1.5608329283576754,4.0030520802091925,21.984332193045343,50,1538390.4510981252
1,3,4,1674.8406011799807,1764.5816242998835,2013,4.6675339960123345,6.917433010761813,51.258934421707814,300,965681.4279059722
2,5,3,1967.0390795236926,3118.850989617549,2006,1.7282960126506919,5.857180266452843,32.50938933711558,100,1446951.3575894798
0,5,1,1272.280792010792,7766.067014921293,1981,0.5325719290004147,6.207862300905659,35.158736691589,50,628626.8862417947
1,5,2,1782.5672182647295,4320.948393717415,1978,1.3562390488223046,5.489230973954609,36.269638587594535,0,1012885.0537032984
2,1,3,976.7087711280124,4724.385532558762,2016,9.966998142595349,5.070725079289261,51.02937016376499,100,959923.9955568466
3,3,3,1859.9293525727323,7683.4320503265735,1981,4.698579629922345,5.768845049841262,56.18478807009346,200,930085.9906123294
2,1,1,2022.3845383621228,3207.947060865098,1977,7.791836935799619,7.357955252508726,37.60769039759624,0,1235371.0538092272
2,2,4,1992.3688363110107,1328.4938711948462,2004,1.1925601683793512,6.061124526448124,36.747394215664556,50,1428514.5476048123
2,2,4,1257.849101705903,1527.7850728436606,1974,5.69938740500489,7.131849057529111,9.292822274870993,0,1217231.8308738223
1,4,3,1594.7694095396992,6454.451108524055,1979,1.598175640125973,6.136640247002663,29.352602100254856,100,897917.3669531557
1,3,2,2122.316487588979,5647.830234576986,2007,5.593134243780462,7.41686702091264,25.798519011123417,100,1124754.6189081569
2,5,3,1673.137442833141,3268.583716801675,1966,0.44186725507881963,7.122413372918937,44.66790377716211,200,1402455.1357324028
0,2,1,1627.616770595934,2103.0209479821647,1950,7.538268898499455,5.68891872609602,38.39397284779624,0,550703.5296976321
3,4,3,2942.080565175334,4323.567187127832,1974,6.155588549383188,5.069483525423956,26.367456651871542,0,1334444.8013872446
3,4,1,1229.4065286803252,7791.29321562618,1962,4.3643043226973735,7.9334789524410505,42.29054945914308,0,835020.9769969747
1,5,1,2448.25108085339,2910.45511542686,1976,9.642114992752711,5.279917191077794,38.985163878960876,300,1045102.1958795413
1,2,3,1107.1916018970417,3343.289945118594,1955,7.030762419635579,7.251177462196212,5.0,50,721353.4011179865
1,4,3,2192.868651462849,2023.6960816340525,1993,2.3894162622258164,6.546639289482758,56.618807930398816,0,1083429.0288192225
3,1,4,2224.891534874384,4081.4677772445716,1987,1.6583670603887888,5.805406093380447,55.163360845168604,0,1123611.5265756864
3,3,3,1493.7809069657726,5845.19747679145,1970,15.664855071401117,7.1442007404395085,36.431204273321114,0,956219.5632810055
0,3,4,1069.5138882827364,10287.922892607727,1996,2.505280150089952,8.551817207868103,45.288962494222694,100,653938.5444723361
2,5,4,617.7400777179494,5544.453782049843,1960,3.8515702641721865,7.438267851751345,35.12092339578525,50,990389.226623317
0,4,2,1430.9318946447986,4865.804736907452,1950,2.0028561497434243,6.693934531514268,15.933277103191987,200,635345.9456553308
2,5,4,2115.731188771394,7157.341514962828,1985,6.790903955070832,8.932220972191992,72.45585787691522,0,1468850.4497921884
1,5,2,1153.423105740253,6740.538879575611,1961,2.1665121081897247,3.9885991062890893,51.24647827514282,50,785724.2393565696
1,3,3,1858.169148554237,3555.8479640832925,2013,4.234529916244736,4.831691268338746,54.109044008707684,100,908304.715068673
2,4,1,914.1421212534927,10755.150183575191,1972,5.460365917717657,5.803324524571192,35.731833337666274,0,991853.3654192084
1,1,1,1659.6670847376215,4939.041619265117,1981,2.660980197458349,8.628985053860744,56.88965128005848,0,862375.9579124264
1,3,3,1111.7736574807614,5590.938300889489,1971,5.4119657607555824,7.9142566175997064,19.446570740113447,0,782556.4602801454
3,1,2,1753.2116988633438,6378.3714682153295,1982,11.070329304860383,3.925570767927348,36.317693734745205,100,928863.0186229888
4,4,3,1499.3523182354807,5864.680919032383,1957,4.881541041812939,5.845437325938928,51.09718836198395,100,750880.9028349684
0,5,1,1085.78031825744,8813.494172186474,2019,6.442737816516658,4.514260093216349,30.597892394813513,50,522298.26318024
1,4,2,1404.6759132666357,3525.2281521750765,1962,3.2086947022920476,6.4393239785771685,53.66068450344098,100,884634.7797781825
4,5,3,1239.5058826548043,6958.4556221317625,1979,3.017236842909477,7.852748556554403,44.556287125475734,0,655357.6361595728
2,2,3,1011.6451798575523,5411.4211134624475,2012,1.5850483525820134,7.963480697228395,43.1442607440934,200,1144680.1299618832
1,5,4,2449.6474951736504,7456.807987773809,1981,4.602083400365516,6.902013278435532,29.198995988779345,200,1172396.8878897203
2,3,4,1583.895081329445,4462.536375079305,2001,7.854683022486639,5.86246949185436,46.06564486828263,0,1309614.587040249
0,4,4,478.6647305558008,4123.961609617198,1955,6.2294741849380415,6.356900494391111,68.98818922881337,300,481469.26888824324
0,4,1,1426.0315154431887,6830.18371856503,1971,3.0014773214580406,7.524920001652559,42.629296077979035,50,607714.1638140124
3,4,3,2348.827028290959,5894.983142724951,2006,3.427363345683823,10.0,48.339482637891,50,1272246.6586046098
2,2,1,1343.1848200455743,2949.2642441868293,1969,11.166837378584422,4.722350727536439,50.5528353978012,50,994193.159120786
3,4,2,2698.646326880177,8364.030716035646,1980,5.761249982503694,8.8832739757244,22.833779905568978,200,1255156.6657178742
1,4,1,1286.0027670230465,6831.2734377711495,1955,6.89760275113932,6.866084213451153,38.01136736478076,0,741975.8846874828
4,5,2,2102.044833489873,4814.489523759867,1987,7.431898972437894,7.730379876197092,37.55465231445485,0,892483.372218937
2,3,1,2421.983150754607,3829.42222067221,1975,3.105523367240232,6.777748933151021,8.1263551662779,300,1410654.4298335742
3,3,3,2070.11638338686,5910.327242183963,2013,2.846613835843808,8.606290540462444,51.834585880899766,300,1154383.2855959823
0,3,1,975.3036152153817,6651.213060066959,1979,3.0629654079170288,6.994522151232608,26.02264546240744,200,562127.2477831884
0,1,3,1234.518853847061,1014.8123150729261,2011,2.7956101524755828,5.526857378533838,50.19449683693716,0,630917.7054463915
3,1,3,2502.042594231949,5939.20230630708,2016,9.809719682883866,7.1751711734598755,28.62958829984354,100,1206243.2584505202
4,1,1,1317.2331262008136,6631.386756033837,2012,3.7200249735847715,8.190162556588632,70.63169708489919,50,672043.1020791171
4,4,1,2385.405908341323,800.0,2004,8.955135545804978,6.500321182623511,35.82164760749251,0,913033.0118834305
1,3,4,1541.8291669110336,5490.474146863225,1993,3.8066238805642785,3.388878874076228,68.81741622434339,0,796224.0254783327
0,5,3,1884.8623915314906,6736.522835988948,1985,3.969503566685222,6.327599294369548,37.40934702467579,200,719805.6514452971
4,4,2,968.3356337874291,6452.195785661364,1956,0.8741925586176085,6.647075459023889,39.19795208734203,0,709326.919647691
3,1,4,1435.039455172501,7006.120886952063,1959,2.9408954227315753,6.4326079082039795,63.498858872639715,0,973004.7117783172
1,1,1,1274.8161717361668,4181.083519954379,1978,9.973504708850687,5.7567833669320185,26.236486519931038,0,660476.2129221384
3,2,4,1935.3597903349041,2400.2339133113605,1998,9.743701731350498,8.484525296136264,40.749358541264165,100,1154864.3748716293
4,5,1,1855.9185478295294,800.0,1950,2.887132371460392,2.9405483176139393,48.093051472051485,200,699987.7515616611
1,1,3,2077.5899377473806,7730.558101420145,2019,0.5812976382528287,6.640965959641126,46.05683465464331,0,1048030.5016282488
3,1,1,1505.6864981443964,6757.663734485857,2023,2.0531121673080643,6.661972585696106,40.64534245066399,200,928955.0762551614
3,1,1,1241.861957223253,7921.222327071171,1955,2.8673805927725438,9.642279873430175,38.5851173655154,0,821131.9681789564
2,3,2,1909.6374513265846,3187.1466028896393,1957,2.881621105249405,6.478346782479324,52.696637101375835,50,1259084.1264178841
3,5,1,1182.2466581957792,7009.591056563409,2012,2.8805849314724807,7.16844335555071,42.65179961584331,0,933696.8994842381
1,4,2,2447.053515853553,1243.2976201080032,1964,4.291793707700632,6.6875187701631456,54.4956781086354,50,1109504.006355816
4,3,1,1731.2865680465325,2826.2661032254714,1963,1.8829716152537608,6.641642335799226,45.87842068393426,500,682814.099428703
4,1,1,1604.3189341770264,5314.943041269592,1963,3.8803462987154242,9.14443845023252,49.75307592920145,200,708226.0985548381
4,2,4,2077.3053736501265,6658.019074566051,2001,5.082512652787134,4.832519692176083,57.00344640320494,0,923572.0605455505
3,3,4,1754.1813003409702,9197.53111974256,1959,3.0426832465317992,5.499192807625991,35.34877201715985,500,1013181.168586997
0,2,4,805.1689698988821,4399.8398365039875,1963,4.43290422755548,7.631257250956999,56.596740470472334,100,480350.37361447606
1,4,1,1163.1420603663398,2835.625695527339,1979,10.981891070058873,6.885260549624426,37.64777896268097,50,692145.4426843585
2,5,2,2434.625222318769,2707.127805421427,1994,6.401831054003638,6.075156887057729,18.990087963918295,300,1625074.3399978052
4,2,2,1850.3306087067497,3280.385137439267,2023,5.826727500573569,6.3941634070832345,35.062038180432204,200,890508.7639568218
2,2,2,791.0593185819353,10552.5669911878,1967,3.2277431776242707,7.870886943349907,29.159464354805753,100,920027.8605483958
2,1,2,2011.2672400290996,6892.183952836145,1968,2.787948155262558,7.227634536189833,45.630019526619904,0,1352126.342994832
0,4,3,1464.4447080781506,7781.329625906148,1990,4.032924019261799,5.430555803100396,35.71332861156559,0,647461.5100368713
3,3,2,1275.3000284947307,4402.536032050264,1980,5.746517942521638,6.856664519490293,41.91808107273186,200,862316.1158744327
1,2,2,1113.0763646196924,4995.878294003135,1994,4.850528449710295,6.425296213263475,55.21327644539269,100,683705.6138700962
0,2,4,2399.9576827912124,6748.161264896308,1968,4.539345526436043,7.205632556664482,62.286609447797105,200,727255.3315119437
4,1,4,620.70097679679,3735.503110547652,1995,7.057210101676112,6.018383138033878,44.39052038328701,200,511258.86466548237
0,3,2,1297.480755336306,4271.730283633309,2018,5.5355247779754055,4.687538121618207,56.28474853895953,300,556121.7121430684
0,4,1,1872.0760595467455,3313.2392093403996,2000,6.785828261107215,7.508556529506448,37.34283258076846,50,737541.8328767682
0,2,3,2747.017841342098,3881.2682506072124,2004,2.1642981764551132,7.322928766262998,16.55261551919995,50,992577.9415760763
2,1,2,2132.314917810191,5122.446531258307,1955,1.6458446858850357,8.62294851457769,22.310163020928048,0,1371985.19519965
0,3,4,1292.3852306803185,2945.7246845901004,2016,10.41180628670012,4.525656568067377,37.06436639196805,0,575988.2973303122
4,4,2,2717.6120724640887,5714.947447823466,2002,0.54076120535246,6.394426694306372,51.933911463296354,50,1060500.7587828452
2,2,1,986.9259601770165,5711.454363877792,1996,1.8111439766570308,6.154399710069139,37.10693220802242,50,1054940.7813372242
1,2,1,1959.2016992130928,4551.878392859542,1961,3.208163567044927,5.905676759947819,57.78819936191216,0,915509.7628363289
0,1,1,2092.670787451329,2931.350361091447,1990,8.90019880766047,4.188470155396034,67.47472310089749,100,690193.6304765418
2,4,2,1271.3306500797353,5262.407622379654,2000,1.6023000249121369,4.900573084978043,26.675878090913052,50,1249430.934042737
0,5,2,2218.5558311329523,3737.7385926205216,1996,0.9179125835517742,6.905781948394214,71.87291082150259,50,820253.421271301
4,4,4,1491.6659226354243,5116.485417765086,1959,2.2574560027470834,5.750375840302571,15.478836703260946,50,852053.270686302
1,3,4,2217.0854565107784,7745.3186685085875,1953,2.9476480421771147,5.260385432281628,67.73251540189491,0,990484.3193040978
2,4,1,696.2427044482747,1867.649707239918,1985,4.397116955230234,8.645593786337235,39.49713709802881,100,973044.2412264132
0,2,4,2000.9856541373247,10433.715842233438,2003,5.9050840068217685,10.0,36.5073430962171,50,855190.0352941386
0,1,3,1552.735996383837,4818.6910205306485,1978,7.200142621325217,6.415354981172455,39.87971019577975,50,516902.1078592809
1,2,2,2489.822269780693,6029.598184764802,2000,1.3262841226246562,4.2467330043008715,28.00045773026777,50,1128329.953800184
0,4,2,1773.6115621374297,3118.1247743954127,2021,0.48865323162882496,7.094606618775445,62.52333250212176,0,755641.7618549005
3,4,2,2549.5377202320715,7855.52887385412,2015,4.29868679745628,3.371944188190043,29.61994449056921,200,1225891.384535011
4,5,1,2104.5676590198314,4685.933826373325,1996,1.5762445412348418,4.474747672154335,31.53232756954258,500,860204.8052575942
4,5,4,1723.4949245711057,4014.7042255020656,2003,2.726452966177897,7.120473388728454,19.31123292972536,0,978827.5298454233
1,2,1,2272.601585768577,3561.212446811065,1956,3.3396632711994907,4.424398696925866,29.040048163947674,0,931121.7690820656
3,1,1,2276.435078716273,4328.769935527012,1956,2.8731339841388417,6.055949218563368,29.496324693624807,200,1004163.8978947535
2,2,2,2083.1460026947284,6045.868307382271,2001,0.8189021142795864,4.274558725511644,28.48955365016907,100,1352680.3644316108
0,5,1,424.6191752248899,5432.026726576439,2009,4.599714257510326,6.584389271803189,37.364422031913605,0,453520.1126023782
0,5,1,1210.4637055413614,4900.350667224318,1964,12.750018154397846,8.184860737638825,23.278746079226636,100,577281.0157733571
2,1,2,2630.4635079035543,3221.4464551254496,1993,3.888807802132495,5.58072696863651,63.91779534909533,300,1521288.8092578638
2,1,2,1046.4324867388405,3077.0663151875606,1971,14.004225455166683,6.470875372351281,37.707990421744235,0,942043.8889277657
0,3,1,2329.4766900394843,3847.814293550673,1958,0.5303075703614708,5.276231061780703,45.61051272579228,100,814287.3376457879
4,4,4,2223.871594067801,6150.689280401785,1978,2.226099585163046,5.381316000390298,52.92686879634721,200,987010.7706930664
3,5,4,1364.5485830507823,6655.649689426008,1983,11.49813759045172,5.252944073216511,70.37406207097578,0,976106.4377534048
2,4,3,602.8610237299654,6992.610492245047,2007,2.1774711977093975,7.678895199646603,53.64824451152221,300,1030150.9584537237
4,2,3,1458.652441231244,4996.332766152979,2013,4.822161966928636,4.3797470729508365,36.282535314684615,300,841888.0438767954
4,1,4,3046.809026179807,5958.904852294561,2019,3.947726535540224,6.00221889444062,23.9089497360783,200,1169284.6747963245
4,4,2,1282.0336246743873,4578.873237792722,1957,3.258231752350053,7.114725314695656,45.07141954951933,50,710561.4141908243
1,3,2,1323.4455932404378,800.0,2018,7.251949557832502,7.864697574594044,55.934449195585884,100,806397.8230676113
4,5,1,1201.4505538141038,4460.183026151505,1988,4.0449840375381525,7.160911063432261,42.128976351074144,100,710666.562951567
